customerid,recency,frequency,monetary,avg_order_value,monetary_per_day,is_high_value,cluster
12738,371.0,1,274.69999999999993,274.69999999999993,0.7384408602150536,0,1
12739,98.0,3,3649.7700000000013,1216.5900000000004,36.86636363636365,1,0
12740,63.0,1,855.2,855.2,13.3625,0,1
12741,532.0,1,236.07,236.07,0.44290806754221385,0,1
12742,625.0,1,1201.5199999999998,1201.5199999999998,1.9193610223642168,0,1
12743,133.0,2,1080.2600000000014,540.1300000000007,8.061641791044787,0,1
12744,51.0,11,46596.34999999997,4236.031818181816,896.0836538461533,1,-1
12745,486.0,3,925.4100000000001,308.47,1.9002258726899386,0,1
12746,540.0,1,254.54999999999998,254.54999999999998,0.47051756007393714,0,1
12747,1.0,26,13094.49,503.6342307692308,6547.245,1,0
12748,0.0,334,86204.94999999738,258.09865269460295,86204.94999999738,1,-1
12749,3.0,9,10988.239999999994,1220.9155555555549,2747.0599999999986,1,0
12750,128.0,1,551.76,551.76,4.2772093023255815,0,1
12751,444.0,1,268.27000000000004,268.27000000000004,0.6028539325842698,0,1
12752,80.0,1,8733.560000000003,8733.560000000003,107.82172839506177,1,-1
12753,22.0,6,42858.78000000004,7143.130000000007,1863.4252173913062,1,-1
12754,235.0,3,6021.48,2007.1599999999999,25.51474576271186,1,0
12755,280.0,11,9048.210000000003,822.5645454545457,32.20003558718862,1,0
12756,86.0,1,224.16,224.16,2.576551724137931,0,1
12757,15.0,13,15557.29999999993,1196.7153846153792,972.3312499999956,1,0
12758,116.0,7,12694.829999999996,1813.5471428571423,108.50282051282048,1,0
12759,51.0,8,6030.179999999992,753.772499999999,115.96499999999985,1,0
12760,455.0,1,317.8,317.8,0.6969298245614035,0,1
12761,457.0,2,737.9499999999999,368.97499999999997,1.611244541484716,0,1
12762,7.0,2,3405.039999999999,1702.5199999999995,425.6299999999999,1,0
12763,137.0,2,988.16,494.08,7.160579710144927,0,1
12764,316.0,1,3387.7599999999998,3387.7599999999998,10.686940063091482,0,1
12765,471.0,6,1299.58,216.59666666666666,2.7533474576271186,0,1
12766,3.0,9,14592.619999999972,1621.402222222219,3648.154999999993,1,0
12767,375.0,1,949.8200000000004,949.8200000000004,2.5261170212765967,0,1
12768,450.0,1,168.69000000000003,168.69000000000003,0.3740354767184036,0,1
12769,238.0,1,2287.2,2287.2,9.569874476987447,0,1
12770,210.0,2,4597.900000000001,2298.9500000000003,21.79099526066351,1,0
12771,485.0,1,226.3,226.3,0.46563786008230457,0,1
12772,59.0,1,1504.9400000000007,1504.9400000000007,25.082333333333345,0,1
12773,563.0,1,124.24999999999999,124.24999999999999,0.2203014184397163,0,1
12774,535.0,1,83.7,83.7,0.15615671641791046,0,1
12775,16.0,7,2832.160000000002,404.594285714286,166.59764705882367,0,1
12776,667.0,1,27.5,27.5,0.04116766467065868,0,1
12777,457.0,1,519.45,519.45,1.134170305676856,0,1
12778,19.0,9,2234.9100000000017,248.32333333333352,111.74550000000008,0,1
12779,37.0,14,10455.46999999998,746.8192857142842,275.1439473684205,1,0
12780,598.0,1,322.4,322.4,0.5382303839732888,0,1
12781,63.0,2,1573.48,786.74,24.585625,0,1
12782,4.0,11,5801.1599999999935,527.3781818181812,1160.2319999999986,1,0
12783,1.0,6,3835.819999999999,639.3033333333332,1917.9099999999994,1,0
12784,14.0,2,1987.9700000000014,993.9850000000007,132.53133333333344,0,1
12785,363.0,3,1160.3500000000001,386.78333333333336,3.1877747252747257,0,1
12786,609.0,1,668.4999999999999,668.4999999999999,1.0959016393442622,0,1
12787,9.0,4,1217.8400000000001,304.46000000000004,121.78400000000002,0,1
12788,462.0,4,384.9000000000001,96.22500000000002,0.8313174946004321,0,1
12789,64.0,3,302.19999999999993,100.7333333333333,4.649230769230768,0,1
12790,191.0,2,841.7700000000002,420.8850000000001,4.384218750000001,0,1
12791,373.0,6,966.11,161.01833333333335,2.583181818181818,0,1
12792,256.0,2,1059.5499999999997,529.7749999999999,4.122762645914396,0,1
12793,334.0,3,1207.0099999999998,402.3366666666666,3.6030149253731336,0,1
12794,52.0,2,1720.8200000000006,860.4100000000003,32.46830188679247,0,1
12795,18.0,1,636.96,636.96,33.52421052631579,0,1
12796,627.0,1,351.0,351.0,0.5589171974522293,0,1
12797,365.0,2,694.1100000000001,347.05500000000006,1.8964754098360659,0,1
12798,9.0,4,15487.97,3871.9925,1548.797,1,0
12799,528.0,1,219.35000000000002,219.35000000000002,0.4146502835538753,0,1
12800,469.0,2,500.24999999999994,250.12499999999997,1.0643617021276595,0,1
12801,500.0,1,871.8199999999999,871.8199999999999,1.7401596806387225,0,1
12802,186.0,7,2604.0000000000005,372.00000000000006,13.925133689839575,0,1
12803,392.0,1,1017.8099999999997,1017.8099999999997,2.589847328244274,0,1
12804,465.0,2,325.37,162.685,0.6982188841201716,0,1
12805,381.0,4,1230.95,307.7375,3.2223821989528796,0,1
12806,498.0,3,2578.959999999999,859.6533333333331,5.1682565130260505,0,1
12807,382.0,1,250.34999999999994,250.34999999999994,0.6536553524804176,0,1
12808,36.0,5,1204.349999999999,240.8699999999998,32.549999999999976,0,1
12809,177.0,3,1789.6500000000003,596.5500000000001,10.05421348314607,0,1
12810,534.0,2,534.99,267.495,0.999981308411215,0,1
12811,261.0,4,1352.7500000000002,338.18750000000006,5.1631679389312986,0,1
12812,44.0,1,459.2799999999999,459.2799999999999,10.20622222222222,0,1
12813,501.0,3,1621.8000000000006,540.6000000000003,3.230677290836655,0,1
12814,101.0,1,171.84,171.84,1.6847058823529413,0,1
12815,147.0,2,1726.920000000001,863.4600000000005,11.668378378378385,0,1
12816,95.0,2,904.4000000000001,452.20000000000005,9.420833333333334,0,1
12817,280.0,3,697.02,232.34,2.4804982206405692,0,1
12818,261.0,1,2364.1600000000003,2364.1600000000003,9.023511450381681,0,1
12819,457.0,1,540.52,540.52,1.180174672489083,0,1
12820,2.0,11,3631.860000000002,330.1690909090911,1210.6200000000006,1,0
12821,213.0,2,313.52,156.76,1.4650467289719626,0,1
12822,70.0,2,1897.76,948.88,26.729014084507043,0,1
12823,74.0,18,8261.0,458.94444444444446,110.14666666666666,1,0
12824,59.0,1,794.2399999999999,794.2399999999999,13.237333333333332,0,1
12825,520.0,2,518.63,259.315,0.9954510556621881,0,1
12826,2.0,12,4275.470000000004,356.289166666667,1425.156666666668,1,0
12827,5.0,3,860.3000000000004,286.7666666666668,143.3833333333334,0,1
12828,2.0,6,2037.4200000000008,339.5700000000001,679.1400000000002,0,1
12829,336.0,3,678.3,226.1,2.012759643916914,0,1
12830,37.0,6,13629.280000000006,2271.5466666666675,358.6652631578949,1,0
12831,261.0,3,666.16,222.0533333333333,2.542595419847328,0,1
12832,31.0,2,766.06,383.03,23.939375,0,1
12833,144.0,1,834.76,834.76,5.75696551724138,0,1
12834,282.0,1,624.7599999999999,624.7599999999999,2.207632508833922,0,1
12835,427.0,41,5996.82999999998,146.26414634146292,14.011285046728926,1,0
12836,58.0,15,9170.08999999998,611.339333333332,155.4252542372878,1,0
12837,172.0,2,796.76,398.38,4.605549132947977,0,1
12838,33.0,10,3647.86,364.786,107.29,1,0
12839,2.0,26,15260.539999999948,586.9438461538441,5086.846666666649,1,0
12840,143.0,7,6768.740000000009,966.9628571428584,47.00513888888895,1,0
12841,4.0,40,10949.780000000017,273.7445000000004,2189.9560000000033,1,0
12842,69.0,4,3036.980000000001,759.2450000000002,43.385428571428584,0,1
12843,65.0,30,8281.119999999994,276.0373333333331,125.47151515151505,1,0
12844,28.0,4,974.56,243.64,33.60551724137931,0,1
12845,266.0,4,708.1800000000001,177.04500000000002,2.652359550561798,0,1
12846,681.0,1,15.58,15.58,0.022844574780058653,0,1
12847,21.0,2,2452.639999999998,1226.319999999999,111.48363636363628,0,1
12848,675.0,1,208.00000000000003,208.00000000000003,0.3076923076923077,0,1
12849,30.0,6,4052.7600000000007,675.4600000000002,130.7341935483871,1,0
12850,445.0,1,330.0,330.0,0.7399103139013453,0,1
12851,96.0,2,412.56999999999994,206.28499999999997,4.253298969072164,0,1
12852,294.0,1,623.0999999999999,623.0999999999999,2.1122033898305084,0,1
12853,134.0,11,5864.5999999999985,533.1454545454544,43.44148148148147,1,0
12854,78.0,7,4287.219999999998,612.4599999999998,54.26860759493669,1,0
12855,372.0,4,650.9400000000004,162.7350000000001,1.745147453083111,0,1
12856,7.0,6,4341.559999999997,723.5933333333328,542.6949999999996,1,0
12857,210.0,6,4794.400000000002,799.0666666666671,22.722274881516597,1,0
12858,382.0,1,147.27,147.27,0.3845169712793734,0,1
12859,458.0,1,575.1,575.1,1.2529411764705882,0,1
12860,692.0,1,54.22,54.22,0.07823953823953823,0,1
12861,619.0,1,68.25,68.25,0.11008064516129032,0,1
12862,425.0,2,984.6200000000005,492.31000000000023,2.3113145539906115,0,1
12863,51.0,6,3313.7500000000005,552.2916666666667,63.72596153846155,0,1
12864,137.0,2,446.68999999999994,223.34499999999997,3.236884057971014,0,1
12865,25.0,4,4891.700000000004,1222.925000000001,188.14230769230787,1,0
12866,282.0,3,1591.4699999999998,530.4899999999999,5.623568904593639,0,1
12867,25.0,13,11838.600000000022,910.6615384615402,455.3307692307701,1,0
12868,185.0,8,3650.819999999995,456.3524999999994,19.628064516129005,1,0
12869,681.0,1,337.67,337.67,0.4951173020527859,0,1
12870,374.0,3,1676.9500000000005,558.9833333333335,4.471866666666668,0,1
12871,83.0,3,1124.6599999999996,374.88666666666654,13.388809523809519,0,1
12872,326.0,12,3883.9299999999957,323.66083333333296,11.877461773700293,1,0
12873,281.0,3,2401.2999999999997,800.4333333333333,8.515248226950353,0,1
12874,384.0,2,873.4199999999998,436.7099999999999,2.2686233766233763,0,1
12875,142.0,5,1700.22,340.044,11.88965034965035,0,1
12876,57.0,4,5804.810000000009,1451.2025000000021,100.08293103448291,1,0
12877,3.0,20,4477.909999999986,223.89549999999932,1119.4774999999966,1,0
12878,235.0,2,1709.9799999999996,854.9899999999998,7.2456779661016935,0,1
12879,44.0,3,1146.4399999999998,382.1466666666666,25.47644444444444,0,1
12880,381.0,2,640.1299999999998,320.0649999999999,1.6757329842931932,0,1
12881,275.0,1,596.0,596.0,2.1594202898550723,0,1
12882,8.0,2,2926.0799999999995,1463.0399999999997,325.11999999999995,0,1
12883,24.0,4,1406.9399999999996,351.7349999999999,56.277599999999985,0,1
12884,87.0,1,618.1000000000001,618.1000000000001,7.023863636363638,0,1
12885,62.0,3,2350.440000000001,783.4800000000004,37.30857142857145,0,1
12886,67.0,2,2756.8000000000006,1378.4000000000003,40.54117647058825,0,1
12887,383.0,1,222.39999999999998,222.39999999999998,0.5791666666666666,0,1
12888,213.0,2,708.24,354.12,3.309532710280374,0,1
12889,380.0,4,385.46000000000004,96.36500000000001,1.011706036745407,0,1
12890,23.0,2,1082.7400000000005,541.3700000000002,45.114166666666684,0,1
12891,185.0,11,1171.5,106.5,6.298387096774194,0,1
12892,396.0,1,263.38,263.38,0.6634256926952141,0,1
12893,30.0,1,353.1000000000001,353.1000000000001,11.390322580645163,0,1
12894,574.0,1,157.35,157.35,0.2736521739130435,0,1
12895,41.0,2,745.5999999999997,372.79999999999984,17.752380952380946,0,1
12897,204.0,4,730.7500000000001,182.68750000000003,3.564634146341464,0,1
12898,463.0,2,296.21000000000004,148.10500000000002,0.6383836206896553,0,1
12899,413.0,1,366.4,366.4,0.8850241545893719,0,1
12900,421.0,1,340.33,340.33,0.8064691943127962,0,1
12901,8.0,28,35309.07999999999,1261.038571428571,3923.23111111111,1,0
12902,264.0,1,277.36,277.36,1.0466415094339623,0,1
12903,428.0,1,833.53,833.53,1.9429603729603728,0,1
12904,17.0,2,992.1200000000003,496.0600000000002,55.117777777777796,0,1
12905,576.0,2,1018.4200000000002,509.2100000000001,1.7650259965337958,0,1
12906,11.0,5,5839.620000000001,1167.9240000000002,486.63500000000005,1,0
12907,395.0,2,508.9099999999999,254.45499999999996,1.2851262626262625,0,1
12908,175.0,5,2526.0,505.2,14.352272727272727,0,1
12909,39.0,8,5281.860000000003,660.2325000000004,132.0465000000001,1,0
12910,22.0,13,8871.55999999999,682.4276923076916,385.7199999999996,1,0
12911,551.0,1,1651.7200000000012,1651.7200000000012,2.9922463768115963,0,1
12912,2.0,5,3324.6,664.92,1108.2,0,1
12913,4.0,13,8766.87,674.3746153846155,1753.3740000000003,1,0
12914,400.0,1,223.98000000000002,223.98000000000002,0.5585536159600998,0,1
12915,148.0,4,1338.7500000000007,334.68750000000017,8.984899328859065,0,1
12916,138.0,7,7424.679999999999,1060.6685714285713,53.41496402877697,1,0
12917,127.0,6,4953.200000000001,825.5333333333334,38.696875000000006,1,0
12918,625.0,1,10953.5,10953.5,17.497603833865814,1,-1
12919,7.0,6,2670.380000000001,445.0633333333335,333.7975000000001,0,1
12920,16.0,4,649.4200000000004,162.3550000000001,38.20117647058826,0,1
12921,8.0,74,51820.32999999995,700.2747297297291,5757.814444444439,1,-1
12922,160.0,1,810.7600000000001,810.7600000000001,5.035776397515528,0,1
12923,63.0,3,943.2399999999997,314.41333333333324,14.738124999999995,0,1
12924,87.0,12,3403.099999999998,283.5916666666665,38.67159090909089,1,0
12925,4.0,3,1423.3799999999994,474.4599999999998,284.6759999999999,0,1
12926,410.0,4,1523.9700000000005,380.9925000000001,3.7079562043795633,0,1
12927,394.0,1,197.31,197.31,0.49951898734177214,0,1
12928,34.0,12,6367.590000000008,530.6325000000007,181.9311428571431,1,0
12929,311.0,1,235.69999999999993,235.69999999999993,0.7554487179487177,0,1
12930,77.0,2,831.6000000000003,415.8000000000001,10.661538461538465,0,1
12931,21.0,57,134403.3,2357.952631578947,6109.240909090909,1,-1
12932,538.0,8,1698.5600000000002,212.32000000000002,3.1513172541743972,0,1
12933,23.0,8,2244.1600000000026,280.5200000000003,93.50666666666677,0,1
12934,736.0,1,181.65,181.65,0.24647218453188602,0,1
12935,1.0,15,6404.5599999999995,426.97066666666666,3202.2799999999997,1,0
12936,16.0,4,2127.8,531.95,125.16470588235295,0,1
12937,14.0,9,4601.879999999999,511.31999999999994,306.792,1,0
12938,25.0,1,228.27999999999997,228.27999999999997,8.78,0,1
12939,63.0,20,36846.600000000006,1842.3300000000004,575.7281250000001,1,0
12940,54.0,2,1799.3799999999994,899.6899999999997,32.71599999999999,0,1
12941,723.0,1,377.48999999999995,377.48999999999995,0.5213950276243093,0,1
12942,130.0,3,1351.2000000000014,450.4000000000005,10.314503816793904,0,1
12943,557.0,2,496.4999999999999,248.24999999999994,0.8897849462365589,0,1
12944,35.0,2,1209.0199999999998,604.5099999999999,33.58388888888888,0,1
12945,287.0,2,1363.0600000000002,681.5300000000001,4.732847222222222,0,1
12946,436.0,1,324.45,324.45,0.7424485125858123,0,1
12947,143.0,6,3207.9799999999977,534.663333333333,22.277638888888873,0,1
12948,15.0,9,4382.38,486.93111111111114,273.89875,1,0
12949,30.0,22,19693.920000000035,895.1781818181834,635.287741935485,1,0
12950,1.0,3,3686.0,1228.6666666666667,1843.0,1,0
12951,8.0,15,4277.789999999997,285.1859999999998,475.3099999999997,1,0
12952,5.0,4,2775.579999999999,693.8949999999998,462.5966666666665,0,1
12953,9.0,2,1158.6599999999996,579.3299999999998,115.86599999999996,0,1
12954,638.0,1,162.44999999999996,162.44999999999996,0.254225352112676,0,1
12955,0.0,11,9514.31999999999,864.938181818181,9514.31999999999,1,0
12956,305.0,4,629.9600000000003,157.49000000000007,2.0586928104575173,0,1
12957,9.0,13,12724.50999999999,978.8084615384607,1272.4509999999989,1,0
12958,399.0,2,467.33999999999986,233.66999999999993,1.1683499999999996,0,1
12959,483.0,1,150.95000000000002,150.95000000000002,0.3118801652892562,0,1
12960,413.0,4,1322.0700000000002,330.51750000000004,3.1934057971014496,0,1
12961,378.0,1,211.99,211.99,0.5593403693931399,0,1
12962,6.0,2,532.7800000000002,266.3900000000001,76.1114285714286,0,1
12963,7.0,12,5092.420000000008,424.368333333334,636.552500000001,1,0
12964,436.0,1,132.24,132.24,0.3026086956521739,0,1
12965,88.0,1,1539.6200000000001,1539.6200000000001,17.299101123595506,0,1
12966,9.0,1,320.35999999999996,320.35999999999996,32.035999999999994,0,1
12967,357.0,3,4599.42,1533.14,12.84754189944134,1,0
12968,111.0,1,271.9,271.9,2.4276785714285714,0,1
12969,602.0,1,122.45,122.45,0.20306799336650083,0,1
12970,6.0,10,1859.0699999999993,185.90699999999993,265.5814285714285,0,1
12971,3.0,116,26894.510000000064,231.84922413793157,6723.627500000016,1,-1
12972,413.0,4,1161.1999999999998,290.29999999999995,2.8048309178743955,0,1
12973,413.0,1,385.55,385.55,0.931280193236715,0,1
12974,197.0,2,553.7499999999999,276.87499999999994,2.7967171717171713,0,1
12975,436.0,6,2100.09,350.01500000000004,4.805697940503433,0,1
12976,211.0,8,3894.9799999999977,486.8724999999997,18.37254716981131,1,0
12977,155.0,4,553.1199999999998,138.27999999999994,3.5456410256410242,0,1
12978,384.0,5,2502.819999999999,500.56399999999974,6.500831168831166,0,1
12979,728.0,1,517.7,517.7,0.7101508916323732,0,1
12980,157.0,21,23620.67999999999,1124.7942857142853,149.49797468354424,1,0
12981,29.0,2,744.4399999999997,372.21999999999986,24.814666666666657,0,1
12982,242.0,8,3135.35,391.91875,12.902674897119342,0,1
12983,597.0,1,490.0799999999999,490.0799999999999,0.8195317725752507,0,1
12984,18.0,1,195.0,195.0,10.263157894736842,0,1
12985,0.0,2,2478.7599999999998,1239.3799999999999,2478.7599999999998,0,1
12986,428.0,10,2729.8400000000015,272.98400000000015,6.363263403263407,0,1
12987,73.0,5,1870.9100000000005,374.18200000000013,25.282567567567575,0,1
12988,291.0,1,1011.6400000000011,1011.6400000000011,3.4645205479452095,0,1
12989,2.0,33,20475.860000000026,620.4806060606069,6825.286666666675,1,0
12990,30.0,7,1364.9999999999993,194.99999999999991,44.03225806451611,0,1
12991,22.0,3,1268.5800000000002,422.86000000000007,55.15565217391305,0,1
12992,724.0,1,93.35000000000001,93.35000000000001,0.12875862068965518,0,1
12993,22.0,8,1674.3899999999994,209.29874999999993,72.79956521739128,0,1
12994,3.0,3,1948.8399999999997,649.6133333333332,487.2099999999999,0,1
12995,84.0,1,422.64000000000004,422.64000000000004,4.972235294117648,0,1
12996,375.0,1,355.5000000000001,355.5000000000001,0.9454787234042556,0,1
12997,21.0,8,3337.7999999999997,417.22499999999997,151.71818181818182,0,1
12998,492.0,3,920.0799999999998,306.69333333333327,1.8662880324543607,0,1
12999,195.0,3,911.7600000000004,303.92000000000013,4.65183673469388,0,1
13000,106.0,4,1567.3499999999995,391.83749999999986,14.64813084112149,0,1
13001,3.0,33,33828.619999999944,1025.1096969696953,8457.154999999986,1,0
13002,317.0,3,535.08,178.36,1.6826415094339624,0,1
13003,105.0,3,298.1,99.36666666666667,2.8122641509433963,0,1
13004,11.0,36,17306.759999999987,480.743333333333,1442.2299999999989,1,0
13005,173.0,4,1513.38,378.345,8.697586206896553,0,1
13006,55.0,1,163.14000000000001,163.14000000000001,2.913214285714286,0,1
13007,579.0,1,175.24999999999997,175.24999999999997,0.302155172413793,0,1
13008,322.0,3,841.5999999999997,280.53333333333325,2.6055727554179557,0,1
13009,672.0,1,234.0,234.0,0.3476968796433878,0,1
13010,373.0,2,330.12,165.06,0.8826737967914439,0,1
13011,371.0,1,101.10000000000001,101.10000000000001,0.2717741935483871,0,1
13012,8.0,11,4604.669999999994,418.6063636363631,511.6299999999993,1,0
13013,0.0,29,15908.370000000017,548.5644827586212,15908.370000000017,1,0
13014,10.0,11,8847.360000000002,804.3054545454547,804.3054545454547,1,0
13015,52.0,11,9919.419999999996,901.7654545454542,187.15886792452824,1,0
13016,72.0,3,1579.7800000000004,526.5933333333335,21.640821917808225,0,1
13017,6.0,1,408.0,408.0,58.285714285714285,0,1
13018,15.0,35,17040.859999999982,486.88171428571377,1065.053749999999,1,0
13019,378.0,6,1229.95,204.99166666666667,3.245250659630607,0,1
13020,562.0,2,618.9600000000003,309.48000000000013,1.0993960923623451,0,1
13021,3.0,17,7503.619999999996,441.38941176470564,1875.904999999999,1,0
13022,429.0,1,50.300000000000004,50.300000000000004,0.11697674418604652,0,1
